key,project,sprint.completeDate,sprint.endDate,sprint.id,sprint.name,sprint.startDate,sprint.state
MESOS-2108,mesos,2015-02-06T16:22:48.222Z,2015-02-06T16:54:00.000Z,74,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23T16:54:34.977Z,CLOSED
MESOS-2108,mesos,2015-02-20T16:16:31.170Z,2015-02-20T16:47:00.000Z,75,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06T16:47:50.469Z,CLOSED
MESOS-2108,mesos,2015-03-09T23:11:32.219Z,2015-03-06T16:28:00.000Z,81,Mesosphere Q1 Sprint 4 - 3/6,2015-02-20T16:28:57.724Z,CLOSED
MESOS-2108,mesos,2015-03-20T15:31:22.987Z,2015-03-20T23:12:00.000Z,95,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09T23:12:33.987Z,CLOSED
MESOS-2108,mesos,2015-04-03T16:56:07.867Z,2015-04-03T15:41:00.000Z,102,Mesosphere Q1 Sprint 6 - 4/3,2015-03-20T15:41:34.507Z,CLOSED
MESOS-2108,mesos,2015-04-17T15:13:55.718Z,2015-04-17T16:57:00.000Z,106,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03T16:57:35.550Z,CLOSED
MESOS-2108,mesos,2015-05-01T15:23:06.146Z,2015-05-01T15:46:00.000Z,108,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17T15:46:13.513Z,CLOSED
MESOS-2108,mesos,2015-05-15T16:47:07.994Z,2015-05-16T00:00:00.000Z,115,Mesosphere Q1 Sprint 9 - 5/15,2015-05-01T15:00:00.000Z,CLOSED
MESOS-2108,mesos,2015-05-27T19:49:52.165Z,2015-05-26T01:00:00.000Z,130,Mesosphere Sprint 10,2015-05-15T16:30:26.106Z,CLOSED
MESOS-2108,mesos,2015-06-08T20:13:57.009Z,2015-06-08T16:00:00.000Z,134,Mesosphere Sprint 11,2015-05-26T17:54:14.250Z,CLOSED
MESOS-2108,mesos,2015-06-22T17:54:29.247Z,2015-06-22T16:00:00.000Z,142,Mesosphere Sprint 12,2015-06-08T16:00:47.265Z,CLOSED
MESOS-2108,mesos,2015-01-15T21:15:18.091Z,2014-12-07T17:58:00.000Z,55,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19T17:58:44.739Z,CLOSED
MESOS-2108,mesos,2015-01-23T16:40:01.808Z,2015-01-23T21:16:00.000Z,69,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15T21:16:49.334Z,CLOSED
MESOS-2108,mesos,2015-02-06T16:22:48.222Z,2015-02-06T16:54:00.000Z,74,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23T16:54:34.977Z,CLOSED
MESOS-2108,mesos,2015-02-20T16:16:31.170Z,2015-02-20T16:47:00.000Z,75,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06T16:47:50.469Z,CLOSED
MESOS-2108,mesos,2015-03-09T23:11:32.219Z,2015-03-06T16:28:00.000Z,81,Mesosphere Q1 Sprint 4 - 3/6,2015-02-20T16:28:57.724Z,CLOSED
MESOS-2108,mesos,2015-03-20T15:31:22.987Z,2015-03-20T23:12:00.000Z,95,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09T23:12:33.987Z,CLOSED
MESOS-2108,mesos,2015-04-03T16:56:07.867Z,2015-04-03T15:41:00.000Z,102,Mesosphere Q1 Sprint 6 - 4/3,2015-03-20T15:41:34.507Z,CLOSED
MESOS-2108,mesos,2015-04-17T15:13:55.718Z,2015-04-17T16:57:00.000Z,106,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03T16:57:35.550Z,CLOSED
MESOS-2108,mesos,2015-05-01T15:23:06.146Z,2015-05-01T15:46:00.000Z,108,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17T15:46:13.513Z,CLOSED
MESOS-2108,mesos,2015-05-15T16:47:07.994Z,2015-05-16T00:00:00.000Z,115,Mesosphere Q1 Sprint 9 - 5/15,2015-05-01T15:00:00.000Z,CLOSED
MESOS-2108,mesos,2015-05-27T19:49:52.165Z,2015-05-26T01:00:00.000Z,130,Mesosphere Sprint 10,2015-05-15T16:30:26.106Z,CLOSED
MESOS-2108,mesos,2015-06-08T20:13:57.009Z,2015-06-08T16:00:00.000Z,134,Mesosphere Sprint 11,2015-05-26T17:54:14.250Z,CLOSED
MESOS-2108,mesos,2015-06-22T17:54:29.247Z,2015-06-22T16:00:00.000Z,142,Mesosphere Sprint 12,2015-06-08T16:00:47.265Z,CLOSED
MESOS-2108,mesos,2015-01-15T21:15:18.091Z,2014-12-07T17:58:00.000Z,55,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19T17:58:44.739Z,CLOSED
MESOS-2108,mesos,2015-01-23T16:40:01.808Z,2015-01-23T21:16:00.000Z,69,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15T21:16:49.334Z,CLOSED
MESOS-2108,mesos,2015-02-06T16:22:48.222Z,2015-02-06T16:54:00.000Z,74,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23T16:54:34.977Z,CLOSED
MESOS-2108,mesos,2015-02-20T16:16:31.170Z,2015-02-20T16:47:00.000Z,75,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06T16:47:50.469Z,CLOSED
MESOS-2108,mesos,2015-03-09T23:11:32.219Z,2015-03-06T16:28:00.000Z,81,Mesosphere Q1 Sprint 4 - 3/6,2015-02-20T16:28:57.724Z,CLOSED
MESOS-2108,mesos,2015-03-20T15:31:22.987Z,2015-03-20T23:12:00.000Z,95,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09T23:12:33.987Z,CLOSED
MESOS-2108,mesos,2015-04-03T16:56:07.867Z,2015-04-03T15:41:00.000Z,102,Mesosphere Q1 Sprint 6 - 4/3,2015-03-20T15:41:34.507Z,CLOSED
MESOS-2108,mesos,2015-04-17T15:13:55.718Z,2015-04-17T16:57:00.000Z,106,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03T16:57:35.550Z,CLOSED
MESOS-2108,mesos,2015-05-01T15:23:06.146Z,2015-05-01T15:46:00.000Z,108,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17T15:46:13.513Z,CLOSED
MESOS-2108,mesos,2015-05-15T16:47:07.994Z,2015-05-16T00:00:00.000Z,115,Mesosphere Q1 Sprint 9 - 5/15,2015-05-01T15:00:00.000Z,CLOSED
MESOS-2108,mesos,2015-05-27T19:49:52.165Z,2015-05-26T01:00:00.000Z,130,Mesosphere Sprint 10,2015-05-15T16:30:26.106Z,CLOSED
MESOS-2108,mesos,2015-06-08T20:13:57.009Z,2015-06-08T16:00:00.000Z,134,Mesosphere Sprint 11,2015-05-26T17:54:14.250Z,CLOSED
MESOS-2108,mesos,2015-06-22T17:54:29.247Z,2015-06-22T16:00:00.000Z,142,Mesosphere Sprint 12,2015-06-08T16:00:47.265Z,CLOSED
MESOS-2108,mesos,2015-01-15T21:15:18.091Z,2014-12-07T17:58:00.000Z,55,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19T17:58:44.739Z,CLOSED
MESOS-2108,mesos,2015-01-23T16:40:01.808Z,2015-01-23T21:16:00.000Z,69,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15T21:16:49.334Z,CLOSED
MESOS-2108,mesos,2015-02-06T16:22:48.222Z,2015-02-06T16:54:00.000Z,74,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23T16:54:34.977Z,CLOSED
MESOS-2108,mesos,2015-02-20T16:16:31.170Z,2015-02-20T16:47:00.000Z,75,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06T16:47:50.469Z,CLOSED
MESOS-2108,mesos,2015-03-09T23:11:32.219Z,2015-03-06T16:28:00.000Z,81,Mesosphere Q1 Sprint 4 - 3/6,2015-02-20T16:28:57.724Z,CLOSED
MESOS-2108,mesos,2015-03-20T15:31:22.987Z,2015-03-20T23:12:00.000Z,95,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09T23:12:33.987Z,CLOSED
MESOS-2108,mesos,2015-04-03T16:56:07.867Z,2015-04-03T15:41:00.000Z,102,Mesosphere Q1 Sprint 6 - 4/3,2015-03-20T15:41:34.507Z,CLOSED
MESOS-2108,mesos,2015-04-17T15:13:55.718Z,2015-04-17T16:57:00.000Z,106,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03T16:57:35.550Z,CLOSED
MESOS-2108,mesos,2015-05-01T15:23:06.146Z,2015-05-01T15:46:00.000Z,108,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17T15:46:13.513Z,CLOSED
MESOS-2108,mesos,2015-05-15T16:47:07.994Z,2015-05-16T00:00:00.000Z,115,Mesosphere Q1 Sprint 9 - 5/15,2015-05-01T15:00:00.000Z,CLOSED
MESOS-2108,mesos,2015-05-27T19:49:52.165Z,2015-05-26T01:00:00.000Z,130,Mesosphere Sprint 10,2015-05-15T16:30:26.106Z,CLOSED
MESOS-2108,mesos,2015-06-08T20:13:57.009Z,2015-06-08T16:00:00.000Z,134,Mesosphere Sprint 11,2015-05-26T17:54:14.250Z,CLOSED
MESOS-2108,mesos,2015-06-22T17:54:29.247Z,2015-06-22T16:00:00.000Z,142,Mesosphere Sprint 12,2015-06-08T16:00:47.265Z,CLOSED
MESOS-2104,mesos,2015-03-16T18:20:23.412Z,2015-03-16T19:31:00.000Z,93,Twitter Mesos Q1 Sprint 4,2015-03-02T19:31:49.041Z,CLOSED
MESOS-2103,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2103,mesos,2015-03-02T19:09:49.833Z,2015-03-02T19:00:00.000Z,87,Twitter Mesos Q1 Sprint 3,2015-02-17T18:00:00.000Z,CLOSED
MESOS-2103,mesos,2015-03-16T18:20:23.412Z,2015-03-16T19:31:00.000Z,93,Twitter Mesos Q1 Sprint 4,2015-03-02T19:31:49.041Z,CLOSED
MESOS-2103,mesos,2015-03-30T18:13:36.745Z,2015-03-30T18:00:00.000Z,99,Twitter Mesos Q1 Sprint 5,2015-03-16T18:00:39.328Z,CLOSED
MESOS-2103,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2103,mesos,2015-03-02T19:09:49.833Z,2015-03-02T19:00:00.000Z,87,Twitter Mesos Q1 Sprint 3,2015-02-17T18:00:00.000Z,CLOSED
MESOS-2103,mesos,2015-03-16T18:20:23.412Z,2015-03-16T19:31:00.000Z,93,Twitter Mesos Q1 Sprint 4,2015-03-02T19:31:49.041Z,CLOSED
MESOS-2103,mesos,2015-03-30T18:13:36.745Z,2015-03-30T18:00:00.000Z,99,Twitter Mesos Q1 Sprint 5,2015-03-16T18:00:39.328Z,CLOSED
MESOS-2103,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2103,mesos,2015-03-02T19:09:49.833Z,2015-03-02T19:00:00.000Z,87,Twitter Mesos Q1 Sprint 3,2015-02-17T18:00:00.000Z,CLOSED
MESOS-2103,mesos,2015-03-16T18:20:23.412Z,2015-03-16T19:31:00.000Z,93,Twitter Mesos Q1 Sprint 4,2015-03-02T19:31:49.041Z,CLOSED
MESOS-2103,mesos,2015-03-30T18:13:36.745Z,2015-03-30T18:00:00.000Z,99,Twitter Mesos Q1 Sprint 5,2015-03-16T18:00:39.328Z,CLOSED
MESOS-2103,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2103,mesos,2015-03-02T19:09:49.833Z,2015-03-02T19:00:00.000Z,87,Twitter Mesos Q1 Sprint 3,2015-02-17T18:00:00.000Z,CLOSED
MESOS-2103,mesos,2015-03-16T18:20:23.412Z,2015-03-16T19:31:00.000Z,93,Twitter Mesos Q1 Sprint 4,2015-03-02T19:31:49.041Z,CLOSED
MESOS-2103,mesos,2015-03-30T18:13:36.745Z,2015-03-30T18:00:00.000Z,99,Twitter Mesos Q1 Sprint 5,2015-03-16T18:00:39.328Z,CLOSED
MESOS-2101,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2100,mesos,2014-12-01T19:16:36.555Z,2014-12-01T19:00:00.000Z,56,Twitter Mesos Q4 Sprint 4,2014-11-17T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2014-12-15T19:22:03.453Z,2014-12-15T19:00:00.000Z,57,Twitter Mesos Q4 Sprint 5,2014-12-01T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-01-20T18:36:14.575Z,2014-12-29T19:00:00.000Z,63,Twitter Mesos Q4 Sprint 6,2014-12-15T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-02T18:45:12.420Z,2015-02-03T19:48:00.000Z,72,Twitter Mesos Q1 Sprint 1,2015-01-20T19:59:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2100,mesos,2014-12-01T19:16:36.555Z,2014-12-01T19:00:00.000Z,56,Twitter Mesos Q4 Sprint 4,2014-11-17T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2014-12-15T19:22:03.453Z,2014-12-15T19:00:00.000Z,57,Twitter Mesos Q4 Sprint 5,2014-12-01T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-01-20T18:36:14.575Z,2014-12-29T19:00:00.000Z,63,Twitter Mesos Q4 Sprint 6,2014-12-15T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-02T18:45:12.420Z,2015-02-03T19:48:00.000Z,72,Twitter Mesos Q1 Sprint 1,2015-01-20T19:59:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2100,mesos,2014-12-01T19:16:36.555Z,2014-12-01T19:00:00.000Z,56,Twitter Mesos Q4 Sprint 4,2014-11-17T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2014-12-15T19:22:03.453Z,2014-12-15T19:00:00.000Z,57,Twitter Mesos Q4 Sprint 5,2014-12-01T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-01-20T18:36:14.575Z,2014-12-29T19:00:00.000Z,63,Twitter Mesos Q4 Sprint 6,2014-12-15T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-02T18:45:12.420Z,2015-02-03T19:48:00.000Z,72,Twitter Mesos Q1 Sprint 1,2015-01-20T19:59:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2100,mesos,2014-12-01T19:16:36.555Z,2014-12-01T19:00:00.000Z,56,Twitter Mesos Q4 Sprint 4,2014-11-17T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2014-12-15T19:22:03.453Z,2014-12-15T19:00:00.000Z,57,Twitter Mesos Q4 Sprint 5,2014-12-01T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-01-20T18:36:14.575Z,2014-12-29T19:00:00.000Z,63,Twitter Mesos Q4 Sprint 6,2014-12-15T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-02T18:45:12.420Z,2015-02-03T19:48:00.000Z,72,Twitter Mesos Q1 Sprint 1,2015-01-20T19:59:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2100,mesos,2014-12-01T19:16:36.555Z,2014-12-01T19:00:00.000Z,56,Twitter Mesos Q4 Sprint 4,2014-11-17T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2014-12-15T19:22:03.453Z,2014-12-15T19:00:00.000Z,57,Twitter Mesos Q4 Sprint 5,2014-12-01T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-01-20T18:36:14.575Z,2014-12-29T19:00:00.000Z,63,Twitter Mesos Q4 Sprint 6,2014-12-15T19:30:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-02T18:45:12.420Z,2015-02-03T19:48:00.000Z,72,Twitter Mesos Q1 Sprint 1,2015-01-20T19:59:00.000Z,CLOSED
MESOS-2100,mesos,2015-02-17T17:46:04.568Z,2015-02-16T19:00:00.000Z,80,Twitter Mesos Q1 Sprint 2,2015-02-02T20:00:10.761Z,CLOSED
MESOS-2099,mesos,2014-12-15T19:22:03.453Z,2014-12-15T19:00:00.000Z,57,Twitter Mesos Q4 Sprint 5,2014-12-01T19:30:00.000Z,CLOSED
MESOS-2099,mesos,2015-01-20T18:36:14.575Z,2014-12-29T19:00:00.000Z,63,Twitter Mesos Q4 Sprint 6,2014-12-15T19:30:00.000Z,CLOSED
MESOS-2099,mesos,2014-12-15T19:22:03.453Z,2014-12-15T19:00:00.000Z,57,Twitter Mesos Q4 Sprint 5,2014-12-01T19:30:00.000Z,CLOSED
MESOS-2099,mesos,2015-01-20T18:36:14.575Z,2014-12-29T19:00:00.000Z,63,Twitter Mesos Q4 Sprint 6,2014-12-15T19:30:00.000Z,CLOSED
MESOS-2098,mesos,2014-11-17T18:59:58.749Z,2014-11-17T19:00:00.000Z,51,Twitter Mesos Q4 Sprint 3,2014-11-03T19:00:03.609Z,CLOSED
MESOS-2097,mesos,2014-12-01T19:16:36.555Z,2014-12-01T19:00:00.000Z,56,Twitter Mesos Q4 Sprint 4,2014-11-17T19:30:00.000Z,CLOSED
MESOS-2085,mesos,2015-01-15T21:15:18.091Z,2014-12-07T17:58:00.000Z,55,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19T17:58:44.739Z,CLOSED
MESOS-2085,mesos,2015-01-23T16:40:01.808Z,2015-01-23T21:16:00.000Z,69,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15T21:16:49.334Z,CLOSED
MESOS-2085,mesos,2015-02-06T16:22:48.222Z,2015-02-06T16:54:00.000Z,74,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23T16:54:34.977Z,CLOSED
MESOS-2085,mesos,2015-02-20T16:16:31.170Z,2015-02-20T16:47:00.000Z,75,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06T16:47:50.469Z,CLOSED
MESOS-2085,mesos,2015-03-09T23:11:32.219Z,2015-03-06T16:28:00.000Z,81,Mesosphere Q1 Sprint 4 - 3/6,2015-02-20T16:28:57.724Z,CLOSED
MESOS-2085,mesos,2015-03-20T15:31:22.987Z,2015-03-20T23:12:00.000Z,95,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09T23:12:33.987Z,CLOSED
MESOS-2085,mesos,2015-04-03T16:56:07.867Z,2015-04-03T15:41:00.000Z,102,Mesosphere Q1 Sprint 6 - 4/3,2015-03-20T15:41:34.507Z,CLOSED
MESOS-2085,mesos,2015-04-17T15:13:55.718Z,2015-04-17T16:57:00.000Z,106,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03T16:57:35.550Z,CLOSED
MESOS-2085,mesos,2015-05-01T15:23:06.146Z,2015-05-01T15:46:00.000Z,108,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17T15:46:13.513Z,CLOSED
MESOS-2085,mesos,2015-05-15T16:47:07.994Z,2015-05-16T00:00:00.000Z,115,Mesosphere Q1 Sprint 9 - 5/15,2015-05-01T15:00:00.000Z,CLOSED
MESOS-2085,mesos,2015-05-27T19:49:52.165Z,2015-05-26T01:00:00.000Z,130,Mesosphere Sprint 10,2015-05-15T16:30:26.106Z,CLOSED
MESOS-2085,mesos,2015-06-08T20:13:57.009Z,2015-06-08T16:00:00.000Z,134,Mesosphere Sprint 11,2015-05-26T17:54:14.250Z,CLOSED
MESOS-2085,mesos,2015-07-06T19:05:04.297Z,2015-07-06T16:00:00.000Z,143,Mesosphere Sprint 13,2015-06-22T17:00:56.519Z,CLOSED
MESOS-2085,mesos,2015-01-15T21:15:18.091Z,2014-12-07T17:58:00.000Z,55,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19T17:58:44.739Z,CLOSED
MESOS-2085,mesos,2015-01-23T16:40:01.808Z,2015-01-23T21:16:00.000Z,69,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15T21:16:49.334Z,CLOSED
MESOS-2085,mesos,2015-02-06T16:22:48.222Z,2015-02-06T16:54:00.000Z,74,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23T16:54:34.977Z,CLOSED
MESOS-2085,mesos,2015-02-20T16:16:31.170Z,2015-02-20T16:47:00.000Z,75,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06T16:47:50.469Z,CLOSED
MESOS-2085,mesos,2015-03-09T23:11:32.219Z,2015-03-06T16:28:00.000Z,81,Mesosphere Q1 Sprint 4 - 3/6,2015-02-20T16:28:57.724Z,CLOSED
MESOS-2085,mesos,2015-03-20T15:31:22.987Z,2015-03-20T23:12:00.000Z,95,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09T23:12:33.987Z,CLOSED
MESOS-2085,mesos,2015-04-03T16:56:07.867Z,2015-04-03T15:41:00.000Z,102,Mesosphere Q1 Sprint 6 - 4/3,2015-03-20T15:41:34.507Z,CLOSED
MESOS-2085,mesos,2015-04-17T15:13:55.718Z,2015-04-17T16:57:00.000Z,106,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03T16:57:35.550Z,CLOSED
MESOS-2085,mesos,2015-05-01T15:23:06.146Z,2015-05-01T15:46:00.000Z,108,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17T15:46:13.513Z,CLOSED
MESOS-2085,mesos,2015-05-15T16:47:07.994Z,2015-05-16T00:00:00.000Z,115,Mesosphere Q1 Sprint 9 - 5/15,2015-05-01T15:00:00.000Z,CLOSED
MESOS-2085,mesos,2015-05-27T19:49:52.165Z,2015-05-26T01:00:00.000Z,130,Mesosphere Sprint 10,2015-05-15T16:30:26.106Z,CLOSED
MESOS-2085,mesos,2015-06-08T20:13:57.009Z,2015-06-08T16:00:00.000Z,134,Mesosphere Sprint 11,2015-05-26T17:54:14.250Z,CLOSED
MESOS-2085,mesos,2015-07-06T19:05:04.297Z,2015-07-06T16:00:00.000Z,143,Mesosphere Sprint 13,2015-06-22T17:00:56.519Z,CLOSED
MESOS-2085,mesos,2015-01-15T21:15:18.091Z,2014-12-07T17:58:00.000Z,55,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19T17:58:44.739Z,CLOSED
MESOS-2085,mesos,2015-01-23T16:40:01.808Z,2015-01-23T21:16:00.000Z,69,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15T21:16:49.334Z,CLOSED
MESOS-2085,mesos,2015-02-06T16:22:48.222Z,2015-02-06T16:54:00.000Z,74,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23T16:54:34.977Z,CLOSED
MESOS-2085,mesos,2015-02-20T16:16:31.170Z,2015-02-20T16:47:00.000Z,75,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06T16:47:50.469Z,CLOSED
MESOS-2085,mesos,2015-03-09T23:11:32.219Z,2015-03-06T16:28:00.000Z,81,Mesosphere Q1 Sprint 4 - 3/6,2015-02-20T16:28:57.724Z,CLOSED
MESOS-2085,mesos,2015-03-20T15:31:22.987Z,2015-03-20T23:12:00.000Z,95,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09T23:12:33.987Z,CLOSED
MESOS-2085,mesos,2015-04-03T16:56:07.867Z,2015-04-03T15:41:00.000Z,102,Mesosphere Q1 Sprint 6 - 4/3,2015-03-20T15:41:34.507Z,CLOSED
MESOS-2085,mesos,2015-04-17T15:13:55.718Z,2015-04-17T16:57:00.000Z,106,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03T16:57:35.550Z,CLOSED
MESOS-2085,mesos,2015-05-01T15:23:06.146Z,2015-05-01T15:46:00.000Z,108,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17T15:46:13.513Z,CLOSED
MESOS-2085,mesos,2015-05-15T16:47:07.994Z,2015-05-16T00:00:00.000Z,115,Mesosphere Q1 Sprint 9 - 5/15,2015-05-01T15:00:00.000Z,CLOSED
MESOS-2085,mesos,2015-05-27T19:49:52.165Z,2015-05-26T01:00:00.000Z,130,Mesosphere Sprint 10,2015-05-15T16:30:26.106Z,CLOSED
MESOS-2085,mesos,2015-06-08T20:13:57.009Z,2015-06-08T16:00:00.000Z,134,Mesosphere Sprint 11,2015-05-26T17:54:14.250Z,CLOSED
MESOS-2085,mesos,2015-07-06T19:05:04.297Z,2015-07-06T16:00:00.000Z,143,Mesosphere Sprint 13,2015-06-22T17:00:56.519Z,CLOSED
MESOS-2085,mesos,2015-01-15T21:15:18.091Z,2014-12-07T17:58:00.000Z,55,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19T17:58:44.739Z,CLOSED
MESOS-2085,mesos,2015-01-23T16:40:01.808Z,2015-01-23T21:16:00.000Z,69,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15T21:16:49.334Z,CLOSED
MESOS-2085,mesos,2015-02-06T16:22:48.222Z,2015-02-06T16:54:00.000Z,74,Mesosphere Q1 Sprint 2 - 2/6,2015-01-23T16:54:34.977Z,CLOSED
MESOS-2085,mesos,2015-02-20T16:16:31.170Z,2015-02-20T16:47:00.000Z,75,Mesosphere Q1 Sprint 3 - 2/20,2015-02-06T16:47:50.469Z,CLOSED
MESOS-2085,mesos,2015-03-09T23:11:32.219Z,2015-03-06T16:28:00.000Z,81,Mesosphere Q1 Sprint 4 - 3/6,2015-02-20T16:28:57.724Z,CLOSED
MESOS-2085,mesos,2015-03-20T15:31:22.987Z,2015-03-20T23:12:00.000Z,95,Mesosphere Q1 Sprint 5 - 3/20,2015-03-09T23:12:33.987Z,CLOSED
MESOS-2085,mesos,2015-04-03T16:56:07.867Z,2015-04-03T15:41:00.000Z,102,Mesosphere Q1 Sprint 6 - 4/3,2015-03-20T15:41:34.507Z,CLOSED
MESOS-2085,mesos,2015-04-17T15:13:55.718Z,2015-04-17T16:57:00.000Z,106,Mesosphere Q1 Sprint 7 - 4/17,2015-04-03T16:57:35.550Z,CLOSED
MESOS-2085,mesos,2015-05-01T15:23:06.146Z,2015-05-01T15:46:00.000Z,108,Mesosphere Q2 Sprint 8 - 5/1,2015-04-17T15:46:13.513Z,CLOSED
MESOS-2085,mesos,2015-05-15T16:47:07.994Z,2015-05-16T00:00:00.000Z,115,Mesosphere Q1 Sprint 9 - 5/15,2015-05-01T15:00:00.000Z,CLOSED
MESOS-2085,mesos,2015-05-27T19:49:52.165Z,2015-05-26T01:00:00.000Z,130,Mesosphere Sprint 10,2015-05-15T16:30:26.106Z,CLOSED
MESOS-2085,mesos,2015-06-08T20:13:57.009Z,2015-06-08T16:00:00.000Z,134,Mesosphere Sprint 11,2015-05-26T17:54:14.250Z,CLOSED
MESOS-2085,mesos,2015-07-06T19:05:04.297Z,2015-07-06T16:00:00.000Z,143,Mesosphere Sprint 13,2015-06-22T17:00:56.519Z,CLOSED
MESOS-2085,mesos,2015-01-15T21:15:18.091Z,2014-12-07T17:58:00.000Z,55,Mesosphere Q4 Sprint 3 - 12/7,2014-11-19T17:58:44.739Z,CLOSED
MESOS-2085,mesos,2015-01-23T16:40:01.808Z,2015-01-23T21:16:00.000Z,69,Mesosphere Q1 Sprint 1 - 1/23,2015-01-15T21:16:49.334Z,CLOSED
